time_period,data_version,time_identifier,geographic_level,country_code,country_name,tlevel_pathway,occupational_specialism,sex,grade,count,percent,cumulative_count,cumulative_percent
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Number of students,35,z,z,z
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Distinction,1,2.9,1,2.9
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Merit,14,40,15,42.9
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Pass,17,48.6,32,91.4
202223,Revised,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Unclassified,3,8.6,35,100
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Number of students,183,z,z,z
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Distinction,46,25.1,46,25.1
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Merit,59,32.2,105,57.4
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Pass,58,31.7,163,89.1
202223,Revised,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Unclassified,20,10.9,183,100
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Male,Number of students,62,z,z,z
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Male,Distinction,9,14.5,9,14.5
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Male,Merit,39,62.9,48,77.4
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Male,Pass,13,21,61,98.4
202223,Revised,Academic year,National,E92000001,England,Health,Total Health,Male,Unclassified,1,1.6,62,100
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Number of students,8,z,z,z
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Distinction,1,12.5,1,12.5
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Merit,2,25,3,37.5
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Pass,2,25,5,62.5
202223,Revised,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Unclassified,3,37.5,8,100
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Number of students,74,z,z,z
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Distinction,26,35.1,26,35.1
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Merit,22,29.7,48,64.9
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Pass,11,14.9,59,79.7
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Unclassified,15,20.3,74,100
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Male,Number of students,70,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Male,Distinction,3,4.3,3,4.3
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Male,Merit,38,54.3,41,58.6
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Male,Pass,27,38.6,68,97.1
202223,Revised,Academic year,National,E92000001,England,Science,Total Science,Male,Unclassified,2,2.9,70,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Number of students,572,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Distinction,85,14.9,85,14.9
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Merit,369,64.5,454,79.4
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Pass,110,19.2,564,98.6
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning","Total Design, Surveying and Planning",Male,Unclassified,8,1.4,572,100
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Number of students,930,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Distinction,113,12.2,113,12.2
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Merit,333,35.8,446,48
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Pass,375,40.3,821,88.3
202324,Provisional,Academic year,National,E92000001,England,"Digital Production, Design and Development","Total Digital Production, Design and Development",Male,Unclassified,109,11.7,930,100
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Number of students,83,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Distinction,23,27.7,23,27.7
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Merit,40,48.2,63,75.9
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Pass,17,20.5,80,96.4
202324,Provisional,Academic year,National,E92000001,England,Education and Early Years,Total Education and Early Years,Male,Unclassified,3,3.6,83,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Number of students,309,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Distinction,44,14.2,44,14.2
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Merit,108,35,152,49.2
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Pass,136,44,288,93.2
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Total Building Services Engineering,Male,Unclassified,21,6.8,309,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Number of students,27,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Distinction,10,37,10,37
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Merit,16,59.3,26,96.3
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Pass,1,3.7,27,100
202324,Provisional,Academic year,National,E92000001,England,Digital Business Services,Total Digital Business Services,Male,Unclassified,0,0,27,100
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Number of students,273,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Distinction,64,23.4,64,23.4
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Merit,94,34.4,158,57.9
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Pass,75,27.5,233,85.3
202324,Provisional,Academic year,National,E92000001,England,Digital Support Services,Total Digital Support Services,Male,Unclassified,40,14.7,273,100
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Male,Number of students,81,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Male,Distinction,8,9.9,8,9.9
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Male,Merit,56,69.1,64,79
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Male,Pass,17,21,81,100
202324,Provisional,Academic year,National,E92000001,England,Health,Total Health,Male,Unclassified,0,0,81,100
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Number of students,14,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Distinction,1,7.1,1,7.1
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Merit,9,64.3,10,71.4
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Pass,3,21.4,13,92.9
202324,Provisional,Academic year,National,E92000001,England,Healthcare Science,Total Healthcare Science,Male,Unclassified,1,7.1,14,100
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Number of students,133,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Distinction,23,17.3,23,17.3
202324,Provisional,Academic year,National,E92000001,England,Onsite Construction,Total Onsite Construction,Male,Merit,53,39.8,76,57.1
